,TA_Levy_1,SL_Levy_1
0,-0.9542755312813893,3.9999999999999996
1,0.3611247820769574,4.999999999999999
2,0.37310510206055886,3.9999999999999996
3,1.819966660275085,3.9999999999999996
4,-0.37310510206055886,6.999999999999999
5,-2.7206398248408994,43.99999999999999
6,-2.285905700339715,2.9999999999999996
7,1.4036186907586,3.9999999999999996
8,0.2820028937614853,3.9999999999999996
9,-0.17799878013481657,4.999999999999999
10,-2.4128315309899286,5.999999999999999
11,1.1115194885957718,4.999999999999999
12,-0.32011257416441,6.999999999999999
13,-0.2772930398364981,3.9999999999999996
14,-0.7268068718638709,2.9999999999999996
15,-3.055542854977687,3.9999999999999996
16,-0.028285214141364843,14.999999999999998
17,-0.2841510336814866,3.9999999999999996
18,0.9990517353689912,4.999999999999999
19,-1.7728687342561171,5.999999999999999
20,-0.6489811159522428,3.9999999999999996
21,-0.4004132198053369,3.9999999999999996
22,0.7677142268619416,3.9999999999999996
23,-0.5028762210551178,3.9999999999999996
24,-0.9251685203330168,3.9999999999999996
25,1.2030643110580532,2.9999999999999996
26,-1.5073537764340308,5.999999999999999
27,1.9654624497493716,4.999999999999999
28,0.48623180561569834,4.999999999999999
29,-0.7930155680598899,3.9999999999999996
30,2.4379647508486553,4.999999999999999
31,-0.2622851030358146,4.999999999999999
32,-0.47498408511355517,7.999999999999999
33,-1.0746955641125184,12.999999999999998
34,2.7734572740870034,3.9999999999999996
35,-0.9247928672315525,4.999999999999999
36,-0.8609727081335004,4.999999999999999
37,-2.331732893307442,4.999999999999999
38,-2.8056500769252986,3.9999999999999996
39,0.8777288019654077,5.999999999999999
40,-0.19831471672966366,3.9999999999999996
41,-1.0851274428300042,4.999999999999999
42,0.12255116315500007,4.999999999999999
43,0.46749493309360585,6.999999999999999
44,-0.6464951371337918,3.9999999999999996
45,0.2905027218465317,5.999999999999999
46,-1.6196157166264997,7.999999999999999
47,3.141592653589793,3.9999999999999996
48,-2.054882810442207,2.9999999999999996
49,0.5873718642836294,3.9999999999999996
50,-0.09801882393496102,3.9999999999999996
51,1.3657627842370126,3.9999999999999996
52,1.3665798300830008,36.99999999999999
53,-1.9030772145365096,10.999999999999998
54,1.1462581488594836,4.999999999999999
55,-0.3322832713343088,3.9999999999999996
56,0.014142253477512098,19.999999999999996
57,1.4025030328430461,3.9999999999999996
58,-0.6705178229697902,3.9999999999999996
59,2.39646300778072,5.999999999999999
60,0.972058872148799,5.999999999999999
61,0.2661145140191579,9.999999999999998
62,-0.26305534073805126,5.999999999999999
63,0.3487517590510959,6.999999999999999
64,0.25366173607545534,15.999999999999998
65,0.47454657255928145,4.999999999999999
66,-3.0029174976075415,3.9999999999999996
67,0.7011512887289901,5.999999999999999
68,1.4123339857438093,5.999999999999999
69,1.34015696704412,3.9999999999999996
70,-0.21205720842323728,12.999999999999998
71,-1.1434030133880158,3.9999999999999996
72,-2.7196620124903044,4.999999999999999
73,1.4750501041520636,3.9999999999999996
74,0.36253726228797395,3.9999999999999996
75,1.1526140908986628,2.9999999999999996
76,0.36813537950278985,3.9999999999999996
77,-1.0463890720424727,5.999999999999999
78,0.8691185688462301,3.9999999999999996
79,0.9653854199197095,3.9999999999999996
80,-0.1393967170116954,5.999999999999999
81,-0.2472055324783492,3.9999999999999996
82,-2.4546680991474146,3.9999999999999996
83,-0.6859778778485937,9.999999999999998
84,-0.1415394733244273,2.9999999999999996
85,1.1666869829396682,3.9999999999999996
86,1.8619943311865432,55.99999999999999
87,2.675208447634307,9.999999999999998
88,-2.2033422222667105,4.999999999999999
89,0.7114743821462168,3.9999999999999996
90,-0.6123491602197814,10.999999999999998
91,1.0738994362132832,11.999999999999998
92,0.7218266659568879,2.9999999999999996
93,-0.16389041501823667,4.999999999999999
94,-0.5995316051321126,4.999999999999999
95,1.7220726480933635,5.999999999999999
96,-1.809867171369607,8.999999999999998
97,-1.0753776864925264,3.9999999999999996
98,-0.17799878013481657,3.9999999999999996
99,0.5063923438786359,5.999999999999999
100,-0.41404736011759247,3.9999999999999996
101,-1.100444427032652,3.9999999999999996
102,0.05657608768384101,7.999999999999999
103,-0.014142253477512098,7.999999999999999
104,-0.36169040694554017,11.999999999999998
105,-0.07747904492388095,3.9999999999999996
106,2.569740407170113,3.9999999999999996
107,0.05831778262488458,4.999999999999999
108,-0.9561128079397224,6.999999999999999
109,-0.1910783932351501,3.9999999999999996
110,-1.6016011985602148,4.999999999999999
111,0.9068876308224956,7.999999999999999
112,0.3191578298366383,15.999999999999998
113,-0.6989782769717768,10.999999999999998
114,-0.028285214141364843,4.999999999999999
115,1.8168722732458917,4.999999999999999
116,-0.4313551326677065,2.9999999999999996
117,0.7960987302038705,2.9999999999999996
118,0.43540333257051134,7.999999999999999
119,-0.5915093310096838,3.9999999999999996
120,0.1740008932931967,4.999999999999999
121,-1.9507742851211891,6.999999999999999
122,-0.3667435017132292,5.999999999999999
123,-1.6880649201554185,7.999999999999999
124,-1.2223903399469034,2.9999999999999996
125,2.2918813362404733,5.999999999999999
126,-0.6572095917695787,4.999999999999999
127,-1.84014121311665,5.999999999999999
128,0.8453091707218701,2.9999999999999996
129,-1.7593109083972334,3.9999999999999996
130,-0.9264199305918482,2.9999999999999996
131,1.8180066009318947,7.999999999999999
132,-0.28056190853111246,12.999999999999998
133,1.5991001056881369,7.999999999999999
134,-0.24015970570174808,2.9999999999999996
135,-1.0220711341214215,92.99999999999999
